UserID,Full_Name,Gender,Race,Age,Age_Group,Age_Category,Clean_Email,Clean_Handle,Clean_Name,Province,Account_Status,Channel2,Channel_Category,RecordDate2,Record_Date,Month_Name,DayOfWeek,Day_Type,Record_Time,Time_Category,Duration2,Duration_Clean,Hours,Minutes,Seconds
810694,Valentine  Reisinger,male,white,52,Adult,45–54,Valentine 475@mailxyz.com,@Valentine 47,Valentine ,Gauteng,Active,CNN,News,2016-01-13T13:05:00.000Z,2016-01-13,January,Wednesday,Weekday,15:05,Afternoon,1899-12-31T00:00:35.000Z,00:00:35,0,0,35
819426,None None,None,None,0,Child,Under 18,Eula 185@mailxyz.com,None,None,None,Active,SuperSport Blitz,Sports,2016-03-16T21:43:00.000Z,2016-03-16,March,Wednesday,Weekday,23:43,Night,1899-12-31T00:00:14.000Z,00:00:14,0,0,14
820398,Wilton  Biggers,male,black,28,Young Adult,25–34,Wilton 415@mailxyz.com,@Wilton 41,Wilton ,Kwazulu Natal,Active,Channel O,Music,2016-03-01T05:01:00.000Z,2016-03-01,March,Tuesday,Weekday,07:01,Morning,1899-12-31T00:07:39.000Z,00:07:39,0,7,39
820518,Earl  Wigfall,male,black,30,Young Adult,25–34,Earl 425@mailxyz.com,@Earl 42,Earl ,Gauteng,Active,CNN,News,2016-01-07T17:11:00.000Z,2016-01-07,January,Thursday,Weekday,19:11,Evening,1899-12-31T00:00:18.000Z,00:00:18,0,0,18
820568,Kip  Vital,male,indian_asian,29,Young Adult,25–34,Kip 142@gmail.com,@Kip 14,Kip ,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-03-29T11:58:00.000Z,2016-03-29,March,Tuesday,Weekday,13:58,Afternoon,1899-12-31T00:00:08.000Z,00:00:08,0,0,8
820659,None None,None,None,0,Child,Under 18,Luann 391@yahoo.com,None,None,None,Active,E! Entertainment,Entertainment,2016-03-12T17:11:00.000Z,2016-03-12,March,Saturday,Weekend,19:11,Evening,1899-12-31T00:00:50.000Z,00:00:50,0,0,50
820665,Filiberto  Vital,male,black,34,Young Adult,25–34,Filiberto 41@yahoo.com,@Filiberto 4,Filiberto ,Limpopo,Active,E! Entertainment,Entertainment,2016-03-02T16:42:00.000Z,2016-03-02,March,Wednesday,Weekday,18:42,Evening,1899-12-31T00:02:54.000Z,00:02:54,0,2,54
820751,Loyd  Martello,male,coloured,28,Young Adult,25–34,Loyd 492@gmail.com,@Loyd 49,Loyd ,Eastern Cape,Active,Africa Magic,Entertainment,2016-03-31T12:49:00.000Z,2016-03-31,March,Thursday,Weekday,14:49,Afternoon,1899-12-31T00:00:08.000Z,00:00:08,0,0,8
820773,Romeo  Curran,male,indian_asian,19,Young Adult,18–24,Romeo 374@abcmail.com,@Romeo 37,Romeo ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-09T13:09:00.000Z,2016-03-09,March,Wednesday,Weekday,15:09,Afternoon,1899-12-31T00:17:42.000Z,00:17:42,0,17,42
820878,Stefan  Leicht,male,coloured,26,Young Adult,25–34,Stefan 464@abcmail.com,@Stefan 46,Stefan ,Western Cape,Active,CNN,News,2016-03-27T12:02:00.000Z,2016-03-27,March,Sunday,Weekend,14:02,Afternoon,1899-12-31T00:00:48.000Z,00:00:48,0,0,48
821193,Wilburn  Pascarella,male,None,24,Young Adult,18–24,Wilburn 303@mail.com,@Wilburn 30,Wilburn ,Mpumalanga,Active,Channel O,Music,2016-01-29T06:11:00.000Z,2016-01-29,January,Friday,Weekday,08:11,Morning,1899-12-31T00:00:54.000Z,00:00:54,0,0,54
821350,Katharina  Condie,female,black,26,Young Adult,25–34,Katharina 133@mail.com,@Katharina 13,Katharina ,Kwazulu Natal,Active,Cartoon Network,Kids,2016-02-25T10:27:00.000Z,2016-02-25,February,Thursday,Weekday,12:27,Afternoon,1899-12-31T00:01:25.000Z,00:01:25,0,1,25
821393,Brendan  Singer,male,black,35,Adult,35–44,Brendan 454@abcmail.com,@Brendan 45,Brendan ,Kwazulu Natal,Active,Channel O,Music,2016-03-27T14:31:00.000Z,2016-03-27,March,Sunday,Weekend,16:31,Afternoon,1899-12-31T02:09:51.000Z,02:09:51,2,9,51
821432,Jared  Shkreli,male,indian_asian,29,Young Adult,25–34,Jared 504@abcmail.com,@Jared 50,Jared ,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-03-01T12:48:00.000Z,2016-03-01,March,Tuesday,Weekday,14:48,Afternoon,1899-12-31T00:19:10.000Z,00:19:10,0,19,10
821702,Michel  Biggers,male,black,31,Young Adult,25–34,Michel 202@gmail.com,@Michel 20,Michel ,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-03-06T09:18:00.000Z,2016-03-06,March,Sunday,Weekend,11:18,Morning,1899-12-31T00:00:14.000Z,00:00:14,0,0,14
821730,Bernardo  Styer,male,black,38,Adult,35–44,Bernardo 323@mail.com,@Bernardo 32,Bernardo ,Gauteng,Active,Africa Magic,Entertainment,2016-02-26T18:43:00.000Z,2016-02-26,February,Friday,Weekday,20:43,Evening,1899-12-31T00:03:19.000Z,00:03:19,0,3,19
821735,Efren  Marek,male,white,36,Adult,35–44,Efren 131@yahoo.com,@Efren 13,Efren ,Gauteng,Active,CNN,News,2016-01-13T09:37:00.000Z,2016-01-13,January,Wednesday,Weekday,11:37,Morning,1899-12-31T00:52:32.000Z,00:52:32,0,52,32
821746,Lucas  Curran,male,black,30,Young Adult,25–34,Lucas 233@mail.com,@Lucas 23,Lucas ,North West,Active,Channel O,Music,2016-03-12T07:51:00.000Z,2016-03-12,March,Saturday,Weekend,09:51,Morning,1899-12-31T00:10:57.000Z,00:10:57,0,10,57
821994,Dion  Martello,male,black,23,Young Adult,18–24,Dion 332@gmail.com,@Dion 33,Dion ,Free State,Active,Channel O,Music,2016-03-10T20:37:00.000Z,2016-03-10,March,Thursday,Weekday,22:37,Night,1899-12-31T00:05:36.000Z,00:05:36,0,5,36
822075,Emerson  Woolard,male,black,23,Young Adult,18–24,Emerson 241@yahoo.com,@Emerson 24,Emerson ,Gauteng,Active,Channel O,Music,2016-02-24T16:05:00.000Z,2016-02-24,February,Wednesday,Weekday,18:05,Evening,1899-12-31T00:03:27.000Z,00:03:27,0,3,27
822136,Claud  Borelli,male,black,36,Adult,35–44,Claud 344@abcmail.com,@Claud 34,Claud ,Northern Cape,Active,Supersport Live Events,Sports,2016-02-24T22:23:00.000Z,2016-02-25,February,Thursday,Weekday,00:23,Night,1899-12-31T00:00:30.000Z,00:00:30,0,0,30
822187,Wilburn  Mccown,male,white,49,Adult,45–54,Wilburn 302@gmail.com,@Wilburn 30,Wilburn ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-06T08:43:00.000Z,2016-03-06,March,Sunday,Weekend,10:43,Morning,1899-12-31T00:08:44.000Z,00:08:44,0,8,44
822267,Garry  Luthy,male,black,42,Adult,35–44,Garry 284@abcmail.com,@Garry 28,Garry ,Gauteng,Active,Supersport Live Events,Sports,2016-02-06T17:13:00.000Z,2016-02-06,February,Saturday,Weekend,19:13,Evening,1899-12-31T00:33:58.000Z,00:33:58,0,33,58
822342,Donald  Beville,male,indian_asian,22,Young Adult,18–24,Donald 224@abcmail.com,@Donald 22,Donald ,Western Cape,Active,Trace TV,Music,2016-02-27T09:36:00.000Z,2016-02-27,February,Saturday,Weekend,11:36,Morning,1899-12-31T00:05:12.000Z,00:05:12,0,5,12
822436,Haywood  Hier,male,None,29,Young Adult,25–34,Haywood 95@mailxyz.com,@Haywood 9,Haywood ,Gauteng,Active,CNN,News,2016-02-28T13:23:00.000Z,2016-02-28,February,Sunday,Weekend,15:23,Afternoon,1899-12-31T00:01:31.000Z,00:01:31,0,1,31
822534,Lane  Slane,male,None,38,Adult,35–44,Lane 113@mail.com,@Lane 11,Lane ,Western Cape,Active,Supersport Live Events,Sports,2016-02-26T19:22:00.000Z,2016-02-26,February,Friday,Weekday,21:22,Night,1899-12-31T00:00:14.000Z,00:00:14,0,0,14
831500,Eli  Woolard,male,black,40,Adult,35–44,Eli 292@gmail.com,@Eli 29,Eli ,Kwazulu Natal,Active,Channel O,Music,2016-03-10T23:26:00.000Z,2016-03-11,March,Friday,Weekday,01:26,Night,1899-12-31T00:02:15.000Z,00:02:15,0,2,15
831514,Emerson  Langenfeld,male,black,29,Young Adult,25–34,Emerson 241@yahoo.com,@Emerson 24,Emerson ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-02T10:04:00.000Z,2016-03-02,March,Wednesday,Weekday,12:04,Afternoon,1899-12-31T00:03:30.000Z,00:03:30,0,3,30
831563,Dia  Arrieta,female,indian_asian,23,Young Adult,18–24,Dia 223@mail.com,@Dia 22,Dia ,Gauteng,Active,Cartoon Network,Kids,2016-03-04T11:00:00.000Z,2016-03-04,March,Friday,Weekday,13:00,Afternoon,1899-12-31T00:03:27.000Z,00:03:27,0,3,27
831888,Jacinto  Woolard,male,coloured,26,Young Adult,25–34,Jacinto 255@mailxyz.com,@Jacinto 25,Jacinto ,Western Cape,Active,Break in transmission,Other,2016-03-01T20:30:00.000Z,2016-03-01,March,Tuesday,Weekday,22:30,Night,1899-12-31T00:00:22.000Z,00:00:22,0,0,22
832412,Garry  Holt,male,black,44,Adult,35–44,Garry 285@mailxyz.com,@Garry 28,Garry ,Eastern Cape,Active,CNN,News,2016-03-01T19:59:00.000Z,2016-03-01,March,Tuesday,Weekday,21:59,Night,1899-12-31T00:00:06.000Z,00:00:06,0,0,6
833215,Hyman  Gettys,male,None,45,Adult,45–54,Hyman 83@mail.com,@Hyman 8,Hyman ,Western Cape,Active,Trace TV,Music,2016-02-25T14:46:00.000Z,2016-02-25,February,Thursday,Weekday,16:46,Afternoon,1899-12-31T00:06:06.000Z,00:06:06,0,6,6
833277,Lucas  Sieren,male,indian_asian,27,Young Adult,25–34,Lucas 233@mail.com,@Lucas 23,Lucas ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-29T12:44:00.000Z,2016-03-29,March,Tuesday,Weekday,14:44,Afternoon,1899-12-31T00:40:40.000Z,00:40:40,0,40,40
833479,Brendan  Fudge,male,white,32,Young Adult,25–34,Brendan 451@yahoo.com,@Brendan 45,Brendan ,Mpumalanga,Active,ICC Cricket World Cup 2011,Sports,2016-03-06T11:37:00.000Z,2016-03-06,March,Sunday,Weekend,13:37,Afternoon,1899-12-31T00:00:24.000Z,00:00:24,0,0,24
833542,Hyman  Hier,male,indian_asian,49,Adult,45–54,Hyman 83@mail.com,@Hyman 8,Hyman ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-01T13:20:00.000Z,2016-03-01,March,Tuesday,Weekday,15:20,Afternoon,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
833584,Samuel  Leicht,male,black,28,Young Adult,25–34,Samuel 264@abcmail.com,@Samuel 26,Samuel ,Gauteng,Active,Trace TV,Music,2016-03-05T07:31:00.000Z,2016-03-05,March,Saturday,Weekend,09:31,Morning,1899-12-31T00:16:42.000Z,00:16:42,0,16,42
851942,Royal  Gettys,male,black,29,Young Adult,25–34,Royal 174@abcmail.com,@Royal 17,Royal ,Gauteng,Active,Channel O,Music,2016-03-04T04:27:00.000Z,2016-03-04,March,Friday,Weekday,06:27,Morning,1899-12-31T00:46:27.000Z,00:46:27,0,46,27
852179,Haywood  Slane,male,black,26,Young Adult,25–34,Haywood 95@mailxyz.com,@Haywood 9,Haywood ,Gauteng,Active,Trace TV,Music,2016-03-07T15:08:00.000Z,2016-03-07,March,Monday,Weekday,17:08,Evening,1899-12-31T00:00:54.000Z,00:00:54,0,0,54
852419,Irmgard  Bilyeu,female,None,28,Young Adult,25–34,Irmgard 15@mailxyz.com,@Irmgard 1,Irmgard ,Kwazulu Natal,Active,SawSee,Other,2016-01-26T17:51:00.000Z,2016-01-26,January,Tuesday,Weekday,19:51,Evening,1899-12-31T00:00:11.000Z,00:00:11,0,0,11
865604,Eli  Paradis,male,black,41,Adult,35–44,Eli 294@abcmail.com,@Eli 29,Eli ,Eastern Cape,Active,Africa Magic,Entertainment,2016-03-13T18:20:00.000Z,2016-03-13,March,Sunday,Weekend,20:20,Evening,1899-12-31T00:00:02.500Z,00:00:02,0,0,2
866122,Charlie  Mccollum,male,black,33,Young Adult,25–34,Charlie 365@mailxyz.com,@Charlie 36,Charlie ,Mpumalanga,Active,ICC Cricket World Cup 2011,Sports,2016-03-15T20:06:00.000Z,2016-03-15,March,Tuesday,Weekday,22:06,Night,1899-12-31T00:03:20.000Z,00:03:20,0,3,20
866344,Carter  Arrieta,male,indian_asian,42,Adult,35–44,Carter 33@mail.com,@Carter 3,Carter ,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-03-12T14:42:00.000Z,2016-03-12,March,Saturday,Weekend,16:42,Afternoon,1899-12-31T11:29:28.000Z,11:29:28,11,29,28
866345,Romeo  Beville,male,black,18,Young Adult,18–24,Romeo 373@mail.com,@Romeo 37,Romeo ,Kwazulu Natal,Active,Boomerang,Kids,2016-03-04T05:31:00.000Z,2016-03-04,March,Friday,Weekday,07:31,Morning,1899-12-31T00:06:34.000Z,00:06:34,0,6,34
866380,Randy  Beville,male,black,38,Adult,35–44,Randy 392@gmail.com,@Randy 39,Randy ,Mpumalanga,Active,Africa Magic,Entertainment,2016-03-13T20:23:00.000Z,2016-03-13,March,Sunday,Weekend,22:23,Night,1899-12-31T00:07:45.500Z,00:07:45,0,7,45
867230,Art  Bilyeu,male,black,36,Adult,35–44,Art 403@mail.com,@Art 40,Art ,Gauteng,Active,Supersport Live Events,Sports,2016-03-07T19:57:00.000Z,2016-03-07,March,Monday,Weekday,21:57,Night,1899-12-31T00:00:06.000Z,00:00:06,0,0,6
867333,Earl  Zweifel,male,indian_asian,23,Young Adult,18–24,Earl 423@mail.com,@Earl 42,Earl ,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-03-09T14:16:00.000Z,2016-03-09,March,Wednesday,Weekday,16:16,Afternoon,1899-12-31T00:03:14.000Z,00:03:14,0,3,14
867457,Haywood  Zweifel,male,indian_asian,28,Young Adult,25–34,Haywood 91@yahoo.com,@Haywood 9,Haywood ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-29T13:42:00.000Z,2016-03-29,March,Tuesday,Weekday,15:42,Afternoon,1899-12-31T00:00:02.000Z,00:00:02,0,0,2
867486,Meghann  Curran,female,black,39,Adult,35–44,Meghann 462@gmail.com,@Meghann 46,Meghann ,Limpopo,Active,Africa Magic,Entertainment,2016-03-12T12:06:00.000Z,2016-03-12,March,Saturday,Weekend,14:06,Afternoon,1899-12-31T00:05:04.500Z,00:05:04,0,5,4
867658,Stacy  Slane,male,indian_asian,28,Young Adult,25–34,Stacy 271@yahoo.com,@Stacy 27,Stacy ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-23T09:02:00.000Z,2016-03-23,March,Wednesday,Weekday,11:02,Morning,1899-12-31T00:00:30.000Z,00:00:30,0,0,30
867790,Hollis  Borelli,male,white,18,Young Adult,18–24,Hollis 381@yahoo.com,@Hollis 38,Hollis ,Western Cape,Active,Cartoon Network,Kids,2016-03-19T20:10:00.000Z,2016-03-19,March,Saturday,Weekend,22:10,Night,1899-12-31T00:21:17.000Z,00:21:17,0,21,17
869889,Raymundo  Bilyeu,male,black,35,Adult,35–44,Raymundo 433@mail.com,@Raymundo 43,Raymundo ,Limpopo,Active,Africa Magic,Entertainment,2016-01-03T22:02:00.000Z,2016-01-04,January,Monday,Weekday,00:02,Night,1899-12-31T00:04:08.000Z,00:04:08,0,4,8
879414,Loyd  Caves,male,coloured,30,Young Adult,25–34,Loyd 495@mailxyz.com,@Loyd 49,Loyd ,Western Cape,Active,CNN,News,2016-03-31T21:19:00.000Z,2016-03-31,March,Thursday,Weekday,23:19,Night,1899-12-31T00:00:52.000Z,00:00:52,0,0,52
879801,Lloyd  Paradis,male,other,22,Young Adult,18–24,Lloyd 74@abcmail.com,@Lloyd 7,Lloyd ,Limpopo,Active,Channel O,Music,2016-03-20T13:24:00.000Z,2016-03-20,March,Sunday,Weekend,15:24,Afternoon,1899-12-31T00:06:45.000Z,00:06:45,0,6,45
880234,Art  Condie,male,coloured,31,Young Adult,25–34,Art 401@yahoo.com,@Art 40,Art ,Western Cape,Active,SuperSport Blitz,Sports,2016-03-21T17:05:00.000Z,2016-03-21,March,Monday,Weekday,19:05,Evening,1899-12-31T00:04:12.000Z,00:04:12,0,4,12
881027,Michel  Mccown,male,white,25,Young Adult,25–34,Michel 203@mail.com,@Michel 20,Michel ,Mpumalanga,Active,Supersport Live Events,Sports,2016-03-26T12:45:00.000Z,2016-03-26,March,Saturday,Weekend,14:45,Afternoon,1899-12-31T00:00:32.000Z,00:00:32,0,0,32
882169,Randy  Leicht,male,coloured,22,Young Adult,18–24,Randy 394@abcmail.com,@Randy 39,Randy ,Western Cape,Active,Channel O,Music,2016-01-11T21:07:00.000Z,2016-01-11,January,Monday,Weekday,23:07,Night,1899-12-31T00:14:57.000Z,00:14:57,0,14,57
882376,Len  Sieren,male,white,54,Adult,45–54,Len 442@gmail.com,@Len 44,Len ,Gauteng,Active,Supersport Live Events,Sports,2016-03-19T14:14:00.000Z,2016-03-19,March,Saturday,Weekend,16:14,Afternoon,1899-12-31T00:01:12.000Z,00:01:12,0,1,12
882400,Stacy  Luthy,male,white,24,Young Adult,18–24,Stacy 273@mail.com,@Stacy 27,Stacy ,Gauteng,Active,Supersport Live Events,Sports,2016-03-19T18:41:00.000Z,2016-03-19,March,Saturday,Weekend,20:41,Evening,1899-12-31T00:02:38.000Z,00:02:38,0,2,38
883021,Jared  Biggers,male,indian_asian,33,Young Adult,25–34,Jared 503@mail.com,@Jared 50,Jared ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-19T17:05:00.000Z,2016-03-19,March,Saturday,Weekend,19:05,Evening,1899-12-31T00:01:42.000Z,00:01:42,0,1,42
883186,Cody  Slane,male,black,45,Adult,45–54,Cody 125@mailxyz.com,@Cody 12,Cody ,Western Cape,Active,SuperSport Blitz,Sports,2016-03-19T20:07:00.000Z,2016-03-19,March,Saturday,Weekend,22:07,Night,1899-12-31T00:05:08.000Z,00:05:08,0,5,8
883295,Emilie  Deblois,female,black,43,Adult,35–44,Emilie 325@mailxyz.com,@Emilie 32,Emilie ,Gauteng,Active,Africa Magic,Entertainment,2016-03-25T19:14:00.000Z,2016-03-25,March,Friday,Weekday,21:14,Night,1899-12-31T00:00:02.500Z,00:00:02,0,0,2
886722,Randy  Zweifel,male,indian_asian,38,Adult,35–44,Randy 394@abcmail.com,@Randy 39,Randy ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-20T14:17:00.000Z,2016-03-20,March,Sunday,Weekend,16:17,Afternoon,1899-12-31T00:00:08.000Z,00:00:08,0,0,8
892173,Kyle  Biggers,male,indian_asian,25,Young Adult,25–34,Kyle 62@gmail.com,@Kyle 6,Kyle ,Gauteng,Active,Cartoon Network,Kids,2016-03-23T17:14:00.000Z,2016-03-23,March,Wednesday,Weekday,19:14,Evening,1899-12-31T00:11:33.000Z,00:11:33,0,11,33
892732,Bret  Tancredi,male,black,25,Young Adult,25–34,Bret 315@mailxyz.com,@Bret 31,Bret ,Gauteng,Active,Channel O,Music,2016-03-20T07:41:00.000Z,2016-03-20,March,Sunday,Weekend,09:41,Morning,1899-12-31T00:15:39.000Z,00:15:39,0,15,39
892807,Irving  Pool,male,indian_asian,28,Young Adult,25–34,Irving 53@mail.com,@Irving 5,Irving ,Mpumalanga,Active,Supersport Live Events,Sports,2016-03-24T13:37:00.000Z,2016-03-24,March,Thursday,Weekday,15:37,Afternoon,1899-12-31T00:01:34.000Z,00:01:34,0,1,34
892826,Brendan  Styer,male,black,28,Young Adult,25–34,Brendan 454@abcmail.com,@Brendan 45,Brendan ,Gauteng,Active,Boomerang,Kids,2016-01-03T04:17:00.000Z,2016-01-03,January,Sunday,Weekend,06:17,Morning,1899-12-31T00:08:18.000Z,00:08:18,0,8,18
893019,Lane  Mccown,male,white,53,Adult,45–54,Lane 112@gmail.com,@Lane 11,Lane ,Kwazulu Natal,Active,ICC Cricket World Cup 2011,Sports,2016-03-23T10:03:00.000Z,2016-03-23,March,Wednesday,Weekday,12:03,Afternoon,1899-12-31T00:01:52.000Z,00:01:52,0,1,52
893191,Robby  Langenfeld,male,white,64,Senior,55–64,Robby 163@mail.com,@Robby 16,Robby ,Western Cape,Active,kykNET,Other,2016-03-20T19:10:00.000Z,2016-03-20,March,Sunday,Weekend,21:10,Night,1899-12-31T00:14:45.000Z,00:14:45,0,14,45
893287,Romeo  Deblois,male,black,36,Adult,35–44,Romeo 375@mailxyz.com,@Romeo 37,Romeo ,Limpopo,Active,Africa Magic,Entertainment,2016-03-27T17:23:00.000Z,2016-03-27,March,Sunday,Weekend,19:23,Evening,1899-12-31T00:00:31.500Z,00:00:31,0,0,31
893396,Stephen  Tatham,male,indian_asian,32,Young Adult,25–34,Stephen 154@abcmail.com,@Stephen 15,Stephen ,Gauteng,Active,SuperSport Blitz,Sports,2016-03-08T14:41:00.000Z,2016-03-08,March,Tuesday,Weekday,16:41,Afternoon,1899-12-31T00:01:34.000Z,00:01:34,0,1,34
893565,Abel  Mastrangelo,male,black,25,Young Adult,25–34,Abel 185@mailxyz.com,@Abel 18,Abel ,Eastern Cape,Active,Africa Magic,Entertainment,2016-03-19T12:10:00.000Z,2016-03-19,March,Saturday,Weekend,14:10,Afternoon,1899-12-31T00:02:46.000Z,00:02:46,0,2,46
893651,Samuel  Gettys,male,black,40,Adult,35–44,Samuel 265@mailxyz.com,@Samuel 26,Samuel ,Kwazulu Natal,Active,Africa Magic,Entertainment,2016-03-20T20:44:00.000Z,2016-03-20,March,Sunday,Weekend,22:44,Night,1899-12-31T00:00:51.000Z,00:00:51,0,0,51
893814,Romeo  Lavoie,male,coloured,25,Young Adult,25–34,Romeo 375@mailxyz.com,@Romeo 37,Romeo ,Western Cape,Active,Supersport Live Events,Sports,2016-03-05T15:46:00.000Z,2016-03-05,March,Saturday,Weekend,17:46,Evening,1899-12-31T00:01:42.000Z,00:01:42,0,1,42
894183,Dia  Arrieta,female,black,34,Young Adult,25–34,Dia 331@yahoo.com,@Dia 33,Dia ,Gauteng,Active,E! Entertainment,Entertainment,2016-03-25T16:57:00.000Z,2016-03-25,March,Friday,Weekday,18:57,Evening,1899-12-31T00:30:46.000Z,00:30:46,0,30,46
895078,Hollis  Deblois,male,indian_asian,39,Adult,35–44,Hollis 384@abcmail.com,@Hollis 38,Hollis ,Gauteng,Active,Supersport Live Events,Sports,2016-03-23T15:43:00.000Z,2016-03-23,March,Wednesday,Weekday,17:43,Evening,1899-12-31T00:00:04.000Z,00:00:04,0,0,4
903455,Hyman  Mina,male,None,68,Senior,65+,Hyman 83@mail.com,@Hyman 8,Hyman ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-29T17:00:00.000Z,2016-03-29,March,Tuesday,Weekday,19:00,Evening,1899-12-31T00:08:30.000Z,00:08:30,0,8,30
905393,Abel  Beville,male,black,25,Young Adult,25–34,Abel 182@gmail.com,@Abel 18,Abel ,Limpopo,Active,E! Entertainment,Entertainment,2016-03-25T06:46:00.000Z,2016-03-25,March,Friday,Weekday,08:46,Morning,1899-12-31T00:44:06.000Z,00:44:06,0,44,6
906463,Art  Mcculloch,male,indian_asian,36,Adult,35–44,Art 402@gmail.com,@Art 40,Art ,Limpopo,Active,M-Net,Entertainment,2016-03-25T17:10:00.000Z,2016-03-25,March,Friday,Weekday,19:10,Evening,1899-12-31T00:03:52.000Z,00:03:52,0,3,52
906709,Irving  Sytsma,male,indian_asian,32,Young Adult,25–34,Irving 53@mail.com,@Irving 5,Irving ,Limpopo,Active,Supersport Live Events,Sports,2016-03-24T08:19:00.000Z,2016-03-24,March,Thursday,Weekday,10:19,Morning,1899-12-31T00:04:22.000Z,00:04:22,0,4,22
907117,Earl  Sytsma,male,indian_asian,25,Young Adult,25–34,Earl 421@yahoo.com,@Earl 42,Earl ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-30T11:01:00.000Z,2016-03-30,March,Wednesday,Weekday,13:01,Afternoon,1899-12-31T00:02:14.000Z,00:02:14,0,2,14
907292,Randy  Martello,male,indian_asian,30,Young Adult,25–34,Randy 391@yahoo.com,@Randy 39,Randy ,Gauteng,Active,Supersport Live Events,Sports,2016-03-24T12:41:00.000Z,2016-03-24,March,Thursday,Weekday,14:41,Afternoon,1899-12-31T01:33:50.000Z,01:33:50,1,33,50
907294,Jared  Caves,male,indian_asian,29,Young Adult,25–34,Jared 503@mail.com,@Jared 50,Jared ,Gauteng,Active,Supersport Live Events,Sports,2016-03-24T10:07:00.000Z,2016-03-24,March,Thursday,Weekday,12:07,Afternoon,1899-12-31T01:40:10.000Z,01:40:10,1,40,10
907517,Lane  Mcclaine,male,coloured,36,Adult,35–44,Lane 113@mail.com,@Lane 11,Lane ,Free State,Active,ICC Cricket World Cup 2011,Sports,2016-03-25T12:57:00.000Z,2016-03-25,March,Friday,Weekday,14:57,Afternoon,1899-12-31T00:36:30.000Z,00:36:30,0,36,30
907627,Carter  Deblois,male,indian_asian,36,Adult,35–44,Carter 31@yahoo.com,@Carter 3,Carter ,Gauteng,Active,SuperSport Blitz,Sports,2016-03-28T15:06:00.000Z,2016-03-28,March,Monday,Weekday,17:06,Evening,1899-12-31T00:05:02.000Z,00:05:02,0,5,2
908535,Donald  Gettys,male,black,41,Adult,35–44,Donald 223@mail.com,@Donald 22,Donald ,Gauteng,Active,Supersport Live Events,Sports,2016-03-25T14:01:00.000Z,2016-03-25,March,Friday,Weekday,16:01,Afternoon,1899-12-31T00:01:32.000Z,00:01:32,0,1,32
909181,Earl  Crotty,male,white,36,Adult,35–44,Earl 421@yahoo.com,@Earl 42,Earl ,Eastern Cape,Active,Boomerang,Kids,2016-03-25T15:08:00.000Z,2016-03-25,March,Friday,Weekday,17:08,Evening,1899-12-31T00:00:34.000Z,00:00:34,0,0,34
